539.2166667,12941.2,1687.6,1078,814.8,1557.7,5766.8,28,600,205.9571429,397.8,50,34.7,7.956,4333.6,428,40,10.12523364
577.0958333,13850.3,1850.4,1341.9,1425.5,1760.9,5674.8,42,300,135.1142857,906.8,171,34,5.302923977,5826.1,844,21,6.902962085
295.9581818,6511.08,951.98,449.8,280.9,590.5,2320,16,400,145,67.6,17,8,3.976470588,2420.6,423,44,5.722458629
304.8625,7316.7,1548.9,861.8,662.7,519,2930.2,17,200,172.3647059,470.2,73,28,6.44109589,2618.5,344,24,7.611918605
212.2625,5094.3,467.1,461,358.9,429.2,950,8,200,118.75,322.3,54,13,5.968518519,2383.8,306,29.6,7.790196078
284.1,6250.2,871.7,716.6,532.2,474.7,1746.8,22,200,79.4,290.1,47,18,6.172340426,2805.9,410,19.5,6.843658537
433.6541667,10407.7,1229,1167.1,849.2,1192,4820,22,300,219.0909091,676.5,67,58.5,10.09701493,3430.2,298,46,11.51073826
244.3354545,5375.38,632,611.48,368,312.5,1870.48,11,300,170.0436364,180,24,26.6,7.5,2073.1,258,28,8.035271318
348.7791667,8370.7,1458,997,748.7,773.4,3410,40,200,85.25,611.2,72,43,8.488888889,2482.8,314,27.5,7.907006369
300.8725,7220.94,968.52,795.27,373.21,974.51,2958.18,42,171.75,70.43285714,1015.3,166,21.5,6.11626506,1977.5,276,22,7.164855072
410.565,9853.56,851.1,1109.5,823.6,429.5,4277.8,41,400,104.3365854,307.6,56,16.8,5.492857143,2884,301,27,9.581395349
202.2904167,4854.97,460.48,566.88,406.3,429.65,366.83,10,100,36.683,445,55,30,8.090909091,3028.7,348,53,8.70316092
339.8875,8157.3,701.6,1042,532.3,914.2,3138.3,22,300,142.65,310.5,43,41.8,7.220930233,3019.1,388,30,7.781185567
436.5333333,10476.8,1265.9,1090.4,1155.7,1103.1,4460,47,120,94.89361702,1285.4,254,18.3,5.060629921,2841.1,473,17,6.006553911
275.8416667,6620.2,510.5,618.2,623.4,528.4,1150,10,200,115,349.6,59,14.6,5.925423729,2786,341,110,8.170087977
509.5129167,12228.31,1398.9,931.4,1260.7,1324.9,5592.58,39,320,143.3994872,86.4,36,15,2.4,5051.3,588,21,8.590646259
311.4416667,7474.6,719,353.8,491.6,648.3,1170,12,400,97.5,65.1,18,12.6,3.616666667,4514.1,519,28,8.697687861
293.875,7053,748.2,655.9,627.5,638.5,714,21,100,34,106.2,22,24.5,4.827272727,4493.6,504,27,8.915873016
182.035,4368.84,330.5,181.82,349.1,222.12,515.82,18,120,28.65666667,43.9,13,26,3.376923077,2564.9,308,42,8.327597403
229.2318182,5043.1,550.5,423.3,377.5,518.1,830,18,100,46.11111111,13.7,6,7.2,2.283333333,2792.8,412,33,6.778640777
246.8708333,5924.9,602.4,510.5,577.4,795.3,1335.5,18,200,74.19444444,363,54,15.9,6.722222222,2701.1,306,35,8.827124183
262.0291667,6288.7,1044.2,710.2,447.8,309.1,1459,19,200,76.78947368,110.4,26,12.5,4.246153846,2811.6,299,33,9.403344482
348.6318182,7669.9,1321.2,712.1,775.1,557,2830,22,200,128.6363636,267.2,37,20,7.221621622,2712,334,24,8.119760479
560.9590909,12341.1,1341.2,899,1355.6,697.6,4855.6,50,300,97.112,972.8,142,51,6.850704225,3575,438,25.8,8.162100457
384.8125,9235.5,1340.4,1147.7,1673.4,681.8,3507.1,52,200,67.44423077,521,85,16,6.129411765,3348.8,379,34,8.835883905
420.655,9254.41,1230.31,909.2,985.8,883.6,3060,31,200,98.70967742,368,103,24.6,3.572815534,4552.9,728,16,6.253983516
383.0604545,8427.33,775,775.4,652,899.9,3590,20,200,179.5,273.4,71,22.3,3.850704225,2983.14,514,26,5.803774319
241.1681818,5305.7,551.5,373.6,439.2,446,693.4,24,60,28.89166667,175.4,30,19,5.846666667,2943.1,440,28,6.688863636
405.4545455,8920,868.1,834.3,985.2,778,3910,21,250,186.1904762,554.8,96,17.2,5.779166667,2928.2,497,26,5.891750503
506.0875,12146.1,1527.7,1213.4,885,1391.9,5530,32,200,172.8125,704.8,97,38,7.265979381,4162.3,548,25,7.595437956
